ID_imagen,Clase,Latitud,Longitud,defectuoso
1711040632865024.jpg,PARE,-34.26455343490345,-55.60645634597932,False
1711040633347594.jpg,Informacion-verde,-34.26458813867618,-55.60634665506747,False
1711040633347594.jpg,PARE,-34.26455453688623,-55.60646342795179,False
1711040645894269.jpg,Otras-(Reglamentacion),-34.26444115746765,-55.60694071811706,False
1711040657958374.jpg,Informacion-verde,-34.26467902632021,-55.60637826434702,False
1711040685499014.jpg,Clasicas-(Prevencion),-34.26548984233289,-55.60274367487884,False
1711040755470844.jpg,Clasicas-(Prevencion),-34.2673498574706,-55.59110352438761,False
1711040775255981.jpg,Clasicas-(Prevencion),-34.26753628333469,-55.58793008045171,False
1711040842814995.jpg,Otras-(Reglamentacion),-34.26708882776371,-55.57618469512435,False
1711040848605766.jpg,Clasicas-(Prevencion),-34.26712675812864,-55.57511626827181,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.26709508218854,-55.57395343353719,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.26712612633545,-55.57385352029712,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.26736613884182,-55.57369094180849,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.26731751781601,-55.57363430357437,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.26734046663668,-55.57367743935646,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.26725673898242,-55.57372200774864,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.26707973527164,-55.57400763620156,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.26715296014964,-55.57381568389413,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.26721645608824,-55.57376108482155,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.26710902678924,-55.57391199897175,False
1711040857291922.jpg,Clasicas-(Prevencion),-34.2671864391937,-55.57377032615307,False
1711040864047825.jpg,Clasicas-(Prevencion),-34.26733838861186,-55.57348906019555,False
1711040983241228.jpg,Clasicas-(Prevencion),-34.28146017417392,-55.57459480515715,False
1711041017503302.jpg,Clasicas-(Prevencion),-34.28272738239421,-55.57151471413265,False
1711041021363817.jpg,Informacion-verde,-34.282695264252,-55.57103608164029,False
1711041021363817.jpg,Clasicas-(Prevencion),-34.28267134622946,-55.57074898418244,False
1711041025224337.jpg,Clasicas-(Prevencion),-34.28255982496194,-55.57029277263139,False
1711041025224337.jpg,Clasicas-(Prevencion),-34.28264859372236,-55.5705743196269,False
1711041027637154.jpg,Clasicas-(Prevencion),-34.28255611193556,-55.56987213586931,False
1711041027637154.jpg,Clasicas-(Prevencion),-34.28254688545034,-55.56992106191072,False
1711041027637154.jpg,Clasicas-(Prevencion),-34.2825416651868,-55.56999172095397,False
1711041027637154.jpg,Clasicas-(Prevencion),-34.28253895848156,-55.57007631604856,False
1711041027637154.jpg,Clasicas-(Prevencion),-34.28252981294623,-55.57013711697016,False
1711041027637154.jpg,Clasicas-(Prevencion),-34.28252995232507,-55.57022741618767,False
1711041029084850.jpg,Clasicas-(Prevencion),-34.28253174977478,-55.56986192202066,False
1711041029084850.jpg,Clasicas-(Prevencion),-34.28258071700882,-55.5696975168585,False
1711041029084850.jpg,Clasicas-(Prevencion),-34.28255895707988,-55.56973394940329,False
1711041029084850.jpg,Clasicas-(Prevencion),-34.282541349822,-55.5697902362836,False
1711041029084850.jpg,Clasicas-(Prevencion),-34.28251713572109,-55.57003094287109,False
1711041029084850.jpg,Clasicas-(Prevencion),-34.28252470395987,-55.56994154427534,False
1711041032945367.jpg,Clasicas-(Prevencion),-34.28251021031421,-55.56965024894988,False
1711041032945367.jpg,Clasicas-(Prevencion),-34.28272501680581,-55.56938559015341,False
1711041032945367.jpg,Clasicas-(Prevencion),-34.2825361573416,-55.56960199348852,False
1711041033427930.jpg,Clasicas-(Prevencion),-34.28252715361833,-55.56959858380951,False
1711041033427930.jpg,Clasicas-(Prevencion),-34.28269608560425,-55.56942661032492,False
1711041035358184.jpg,Clasicas-(Prevencion),-34.28283527567498,-55.56933174334628,True
1711041035358184.jpg,Clasicas-(Prevencion),-34.28272873816567,-55.56938977783055,True
1711041035840752.jpg,Clasicas-(Prevencion),-34.28270744199475,-55.56940274429884,False
1711041035840752.jpg,Clasicas-(Prevencion),-34.28281698628822,-55.56933590357051,False
1711041035840752.jpg,Clasicas-(Prevencion),-34.28260829661938,-55.56943927868022,False
1711041055625894.jpg,Clasicas-(Prevencion),-34.2848398990121,-55.56973004367734,False
1711041055625894.jpg,Informacion-verde,-34.28445925043986,-55.56969329974644,False
1711041059486408.jpg,Clasicas-(Prevencion),-34.28494651956893,-55.5697309047682,False
1711041060934103.jpg,Clasicas-(Prevencion),-34.2849798546819,-55.56973400897358,False
1711041060934103.jpg,Otras-(Reglamentacion),-34.28530942981963,-55.56976930971268,False
1711041063829488.jpg,Clasicas-(Prevencion),-34.28573482296328,-55.56981028590544,False
1711041063829488.jpg,Otras-(Reglamentacion),-34.2854140497505,-55.56977481262702,False
1711041067207441.jpg,Clasicas-(Prevencion),-34.28583252381236,-55.56981425758305,False
1711041075893600.jpg,Otras-(Informacion),-34.28670680262579,-55.56989816194915,False
1711041227418844.jpg,Otras-(Reglamentacion),-34.30088469946412,-55.57234330764028,False
1711041235622442.jpg,Clasicas-(Prevencion),-34.30171425098354,-55.5725461083331,False
1711041240930652.jpg,Clasicas-(Prevencion),-34.30208802611909,-55.57263647053882,False
1711041247203989.jpg,Informacion-verde,-34.30251650246624,-55.57274745323143,False
1711041259268104.jpg,Informacion-verde,-34.30305424335985,-55.57263287242929,False
1711041270849647.jpg,Otras-(Reglamentacion),-34.30313409843016,-55.57162901610943,False
1711041324414308.jpg,Clasicas-(Prevencion),-34.30385375510831,-55.56443003473575,False
1711041364949723.jpg,Clasicas-(Prevencion),-34.30419843829981,-55.55741602907045,False
1711042017912874.jpg,Otras-(Reglamentacion),-34.30910526525225,-55.52332663216143,False
1711042027084580.jpg,Clasicas-(Prevencion),-34.30923667389474,-55.5224741064698,False
1711042038187172.jpg,Informacion-verde,-34.30953939748603,-55.52132568489944,False
1711042045427991.jpg,Servicios,-34.30992494383717,-55.52111537772824,False
1711042045427991.jpg,PARE,-34.30985727090707,-55.52109050160566,False
1711042190666157.jpg,Clasicas-(Prevencion),-34.3097700270372,-55.52100891218286,False
1711042205147799.jpg,Otras-(Reglamentacion),-34.30920476553365,-55.52216048703372,False
1711042966271692.jpg,Clasicas-(Prevencion),-34.30435492787269,-55.55374635713952,False
1711042999605662.jpg,Clasicas-(Prevencion),-34.30405496113657,-55.55998218170565,False
1711043052263683.jpg,Otras-(Reglamentacion),-34.30322660100701,-55.56979414356371,False
1711043063651065.jpg,Clasicas-(Prevencion),-34.30307124742709,-55.57139958962871,False
1711043066549673.jpg,Clasicas-(Prevencion),-34.30302247585293,-55.57189286691356,False
1711043071380687.jpg,Informacion-verde,-34.30296988044991,-55.57234826904767,False
1711043184909444.jpg,Informacion-verde,-34.28927360907799,-55.56953201036832,False
1711043186841847.jpg,Informacion-verde,-34.28923267095946,-55.56952842991234,False
1711043186841847.jpg,Clasicas-(Prevencion),-34.28898968372746,-55.56947038022172,False
1711043188291149.jpg,Clasicas-(Prevencion),-34.2889390386946,-55.56946306455429,False
1711043192155957.jpg,Otras-(Reglamentacion),-34.28846079095812,-55.5693483696902,False
1711043196020765.jpg,Clasicas-(Prevencion),-34.28804992599503,-55.56926849212059,False
1711043202784182.jpg,Otras-(Informacion),-34.28733730849585,-55.56948273403307,False
1711043202784182.jpg,Ceda-el-paso,-34.28743212547646,-55.56942667484537,False
1711043203267282.jpg,Otras-(Informacion),-34.28733665523076,-55.56948587454302,False
1711043203267282.jpg,Ceda-el-paso,-34.28741779846087,-55.56943322269539,False
1711043250128087.jpg,Otras-(Reglamentacion),-34.2845253556405,-55.5695988174825,False
1711043257857703.jpg,Clasicas-(Prevencion),-34.28365019523184,-55.56952723420155,False
1711043260273212.jpg,Informacion-verde,-34.28345291761707,-55.56950688978454,False
1711043264621121.jpg,Clasicas-(Prevencion),-34.28309767860705,-55.56947477603693,True
1711043264621121.jpg,Clasicas-(Prevencion),-34.28283515949496,-55.56943073222254,True
1711043264621121.jpg,Clasicas-(Prevencion),-34.28287952335405,-55.56942486301638,True
1711043266070419.jpg,Clasicas-(Prevencion),-34.28283277777776,-55.56943590364384,False
1711043266070419.jpg,Clasicas-(Prevencion),-34.2826749162138,-55.56941006035142,False
1711043266070419.jpg,Clasicas-(Prevencion),-34.2829266625646,-55.56944017593116,False
1711043266553521.jpg,Clasicas-(Prevencion),-34.28263901272437,-55.56940693292603,True
1711043266553521.jpg,Clasicas-(Prevencion),-34.28283234689002,-55.56943195091212,True
1711043266553521.jpg,Clasicas-(Prevencion),-34.28271797190917,-55.56941673338243,True
1711043270418328.jpg,Clasicas-(Prevencion),-34.28247188978506,-55.56964821685974,False
1711043270418328.jpg,Clasicas-(Prevencion),-34.28252359319647,-55.56956925782335,False
1711043270418328.jpg,Clasicas-(Prevencion),-34.28243371152999,-55.56974081537388,False
1711043273800038.jpg,Clasicas-(Prevencion),-34.28254063000242,-55.57008160806955,False
1711043273800038.jpg,Clasicas-(Prevencion),-34.28253943706775,-55.56997626782744,False
1711043273800038.jpg,Clasicas-(Prevencion),-34.28252819209156,-55.56962937532794,False
1711043273800038.jpg,Clasicas-(Prevencion),-34.28252329229719,-55.56980502631055,False
1711043273800038.jpg,Clasicas-(Prevencion),-34.28253141063858,-55.56957075276432,False
1711043273800038.jpg,Clasicas-(Prevencion),-34.2825310292121,-55.56989757987851,False
1711043273800038.jpg,Clasicas-(Prevencion),-34.2825235023759,-55.56970572340386,False
1711043279597248.jpg,Clasicas-(Prevencion),-34.28252742205846,-55.57012721550346,False
1711043279597248.jpg,Clasicas-(Prevencion),-34.28251592939441,-55.57003863346041,False
1711043280080349.jpg,Clasicas-(Prevencion),-34.28252744916977,-55.57016078812302,False
1711043297471987.jpg,Otras-(Reglamentacion),-34.28268549804965,-55.57238717969665,False
1711043303269202.jpg,Clasicas-(Prevencion),-34.28269271654968,-55.57326739878605,False
1711043406652808.jpg,Otras-(Reglamentacion),-34.26930040942575,-55.57360310936721,False
1711043412933120.jpg,Clasicas-(Prevencion),-34.26837779554132,-55.57356249709179,False
1711043422112032.jpg,Clasicas-(Prevencion),-34.26725905318901,-55.57355950981822,False
1711043422112032.jpg,Clasicas-(Prevencion),-34.26731022364554,-55.5735341231599,False
1711043422112032.jpg,Clasicas-(Prevencion),-34.2673496853475,-55.5735142150536,False
1711043422112032.jpg,Clasicas-(Prevencion),-34.26717624117409,-55.57361827343216,False
1711043422112032.jpg,Clasicas-(Prevencion),-34.26711766999013,-55.57366737928177,False
1711043422112032.jpg,Clasicas-(Prevencion),-34.26722144423118,-55.57357987985826,False
1711043422112032.jpg,Clasicas-(Prevencion),-34.26703944750606,-55.5737387985027,False
1711043422595133.jpg,Clasicas-(Prevencion),-34.26725425747246,-55.57356028614925,False
1711043422595133.jpg,Clasicas-(Prevencion),-34.2671529614515,-55.57366047360724,False
1711043422595133.jpg,Clasicas-(Prevencion),-34.26722253874488,-55.5735816862096,False
1711043422595133.jpg,Clasicas-(Prevencion),-34.26730738705984,-55.57353126386529,False
1711043422595133.jpg,Clasicas-(Prevencion),-34.26715975080811,-55.57362661762004,False
1711043422595133.jpg,Clasicas-(Prevencion),-34.26709580097378,-55.57372229898706,False
1711043422595133.jpg,Clasicas-(Prevencion),-34.26706413255623,-55.57378266752448,False
1711043422595133.jpg,Clasicas-(Prevencion),-34.26700532951261,-55.57387626871803,False
1711043425976843.jpg,Clasicas-(Prevencion),-34.26708378044592,-55.57395307029414,False
1711043425976843.jpg,Clasicas-(Prevencion),-34.26709946932109,-55.57376378648529,False
1711043425976843.jpg,Clasicas-(Prevencion),-34.26709221410879,-55.57388162831835,False
1711043425976843.jpg,Clasicas-(Prevencion),-34.26709888322242,-55.57381766595464,False
1711043426459942.jpg,Clasicas-(Prevencion),-34.26709100495331,-55.57388372342589,True
1711043426459942.jpg,Clasicas-(Prevencion),-34.26707471593134,-55.57397632086322,True
1711043426459942.jpg,Clasicas-(Prevencion),-34.26709245661782,-55.57382338584121,True
1711043480601746.jpg,Clasicas-(Prevencion),-34.2667472271334,-55.58267282918558,False
1711043512969508.jpg,Clasicas-(Prevencion),-34.26742793936831,-55.5876262346788,False
1711043586193787.jpg,Clasicas-(Prevencion),-34.26576567825627,-55.60115695886921,False
1711043606484028.jpg,Otras-(Reglamentacion),-34.26498518879715,-55.60459936235986,True
1711043612764340.jpg,Clasicas-(Prevencion),-34.26475342279586,-55.60564209876892,False
1711043615662940.jpg,Clasicas-(Prevencion),-34.26464678060521,-55.60612694948156,False
1711043619527748.jpg,Informacion-verde,-34.26456037314724,-55.6065002950888,False
1711043621943255.jpg,PARE,-34.26450653256549,-55.60669138122518,False
1711043624358753.jpg,Otras-(Reglamentacion),-34.26452550716013,-55.60696418814222,False
1711043638368681.jpg,Otras-(Reglamentacion),-34.26454533312741,-55.60694559303332,False
1711043638368681.jpg,Informacion-verde,-34.26474786646963,-55.60656519689054,False
1711043639334883.jpg,Otras-(Reglamentacion),-34.26456183648835,-55.60695890144007,False
1711043639334883.jpg,Informacion-verde,-34.26466644040781,-55.60660527606168,False
1711043639817987.jpg,Informacion-verde,-34.26459166531784,-55.60664398533275,False
1711043639817987.jpg,Otras-(Reglamentacion),-34.26457565896728,-55.60693894696841,False
1711043698273187.jpg,PARE,-34.26438082283965,-55.60685774451393,False
1711043708418302.jpg,Informacion-verde,-34.26460601608142,-55.60666691138087,False
1711043710350706.jpg,Otras-(Reglamentacion),-34.26456292974405,-55.60696987283551,False
1711043710350706.jpg,Informacion-verde,-34.26462357288433,-55.60667157605348,False
1711043756728383.jpg,Otras-(Reglamentacion),-34.26769471541499,-55.60926773581169,False
1711043763491796.jpg,Clasicas-(Prevencion),-34.26828591445495,-55.60970508365615,False
1711043787646833.jpg,Clasicas-(Prevencion),-34.27119659225798,-55.61185377580752,False
1711043812768075.jpg,Otras-(Reglamentacion),-34.27497096176186,-55.61405166179916,False
1711043814700479.jpg,Clasicas-(Prevencion),-34.27526765782656,-55.61419726197143,False
1711043820980784.jpg,Clasicas-(Prevencion),-34.27626160047922,-55.61468663204767,False
1711043820980784.jpg,Clasicas-(Prevencion),-34.27630745381148,-55.61460091704794,False
1711043828744908.jpg,Otras-(Reglamentacion),-34.27745067402794,-55.6152828654993,False
1711043840339325.jpg,Clasicas-(Prevencion),-34.27909260717881,-55.61608450176026,False
1711043938891873.jpg,Clasicas-(Prevencion),-34.29199045697573,-55.62722320934418,False
1711043952418691.jpg,Otras-(Reglamentacion),-34.29354239959346,-55.62887656298096,False
1711043955317293.jpg,Clasicas-(Prevencion),-34.29375660192463,-55.62934137149555,False
1711043962563806.jpg,Clasicas-(Prevencion),-34.29423638602337,-55.63038059516538,True
1711043962563806.jpg,Clasicas-(Prevencion),-34.29413364150151,-55.63038229058668,True
1711043963046909.jpg,Clasicas-(Prevencion),-34.29420548025424,-55.63031358494364,False
1711043963046909.jpg,Clasicas-(Prevencion),-34.29412565258259,-55.63035391463334,False
1711043966428610.jpg,Clasicas-(Prevencion),-34.29434298210975,-55.63068475613447,True
1711043984786439.jpg,Clasicas-(Prevencion),-34.29523954909327,-55.63336978299143,False
1711044056768444.jpg,Otras-(Reglamentacion),-34.30500000904973,-55.63913663537988,True
1711044268642605.jpg,Informacion-verde,-34.33627405632862,-55.65332975178664,False
1711044268642605.jpg,Clasicas-(Prevencion),-34.33587961840895,-55.65309615679706,False
1711044270091911.jpg,Informacion-verde,-34.33620894306009,-55.65327001751119,False
1711044272990511.jpg,Clasicas-(Prevencion),-34.33658015428892,-55.65344161101981,False
1711044272990511.jpg,Otras-(Reglamentacion),-34.33659620736689,-55.6534637716131,False
1711045644650740.jpg,Otras-(Reglamentacion),-34.38962390019875,-55.70260613108092,False
1711045651897241.jpg,Clasicas-(Prevencion),-34.38988170033601,-55.70298539214249,False
1711045969328568.jpg,PARE,-34.4070822717607,-55.71429004588652,False
1711124791697759.jpg,Informacion-verde,-34.73511001446725,-54.9900669679235,False
1711124798594539.jpg,PARE,-34.73540693130898,-54.98954928226177,False
1711124801560149.jpg,Clasicas-(Prevencion),-34.7355296523421,-54.98931390738066,False
1711124961281588.jpg,Clasicas-(Prevencion),-34.74761169444531,-54.98391560384168,True
1711124961281588.jpg,Otras-(Reglamentacion),-34.74737822510306,-54.98400357592516,True
1711124967626632.jpg,Informacion-verde,-34.74808594635167,-54.98371164538426,False
1711125045602784.jpg,Clasicas-(Prevencion),-34.75505269370736,-54.97774882712942,False
1711125045602784.jpg,Otras-(Reglamentacion),-34.75483430756938,-54.97794003714326,False
1711125147226967.jpg,Otras-(Reglamentacion),-34.76488774029735,-54.9709204602659,False
1711125151571945.jpg,Otras-(Reglamentacion),-34.76524053236604,-54.97068294993274,True
1711125154468594.jpg,Clasicas-(Prevencion),-34.76559962917984,-54.97042720295241,True
1711125161917127.jpg,Clasicas-(Prevencion),-34.76634497290519,-54.96993334231239,False
1711125181504019.jpg,Otras-(Reglamentacion),-34.76824402038492,-54.9686481076805,False
1711125216125911.jpg,Otras-(Reglamentacion),-34.771838684926,-54.96623779091907,False
1711125262472363.jpg,Informacion-verde,-34.77714664690978,-54.96265787493523,False
1711125262472363.jpg,Otras-(Reglamentacion),-34.77695433887236,-54.9627776386869,False
1711125294025199.jpg,Otras-(Reglamentacion),-34.78055472250352,-54.96036740546545,False
1711125335888748.jpg,Otras-(Reglamentacion),-34.78502040473897,-54.95734129294964,False
1711125344233871.jpg,Otras-(Prevencion),-34.7858293302221,-54.95679412728851,True
1711125353958352.jpg,Clasicas-(Prevencion),-34.78690343670562,-54.95632218074389,False
1711125374924615.jpg,Clasicas-(Prevencion),-34.78924022837872,-54.95587347909551,False
1711125397821980.jpg,Otras-(Reglamentacion),-34.79106133077226,-54.95575370167457,False
1711125433099103.jpg,Otras-(Reglamentacion),-34.79460376280078,-54.95590068388761,False
1711125474410925.jpg,Otras-(Reglamentacion),-34.79885129628114,-54.95607960258649,False
1711125477790356.jpg,Clasicas-(Prevencion),-34.79925082695991,-54.95609574723062,False
1711125501239467.jpg,Otras-(Reglamentacion),-34.80203077909539,-54.95573905198901,False
1711125533206132.jpg,Otras-(Reglamentacion),-34.80578849997017,-54.95494086617286,False
1711125537689051.jpg,Clasicas-(Prevencion),-34.80624137283414,-54.9548406469666,False
1711125552379235.jpg,Clasicas-(Prevencion),-34.8078280028512,-54.95481302816263,False
1711125552379235.jpg,Clasicas-(Prevencion),-34.80801572174936,-54.95484291525516,False
1711125566517679.jpg,Clasicas-(Prevencion),-34.80951880247523,-54.95498622165555,False
1711125590034900.jpg,Otras-(Informacion),-34.81222465608797,-54.95431916488211,False
1711125596863596.jpg,Otras-(Reglamentacion),-34.81278423622994,-54.95431617321636,True
1711125596863596.jpg,Clasicas-(Prevencion),-34.81302241930304,-54.95423945692185,True
1711125617829872.jpg,Clasicas-(Prevencion),-34.81492011450715,-54.95304551736723,True
1711125632037278.jpg,Clasicas-(Prevencion),-34.81632887968406,-54.95212034716572,False
1711125650175867.jpg,Otras-(Reglamentacion),-34.81796143903858,-54.95026434795458,False
1711125654107043.jpg,Clasicas-(Prevencion),-34.81824796721111,-54.94987105621333,False
1711125690832510.jpg,Maniobras,-34.82007593126847,-54.94518925686351,True
1711125711384982.jpg,Clasicas-(Prevencion),-34.82165563020693,-54.94402334720558,False
1711125711384982.jpg,PARE,-34.82140580399055,-54.94410172673745,False
1711125717799007.jpg,Clasicas-(Prevencion),-34.82188808185358,-54.94402598090763,False
1711125717799007.jpg,Ceda-el-paso,-34.82192659913194,-54.94410607379389,False
1711125717799007.jpg,Ceda-el-paso,-34.82185040168584,-54.94408828652162,False
1711125722143992.jpg,Clasicas-(Prevencion),-34.82234830011254,-54.9440673273681,False
1711125728489049.jpg,Clasicas-(Prevencion),-34.82285221573441,-54.94393271201064,False
1711125730420158.jpg,Clasicas-(Prevencion),-34.82275682331031,-54.94395739268638,False
1711125831906606.jpg,Otras-(Reglamentacion),-34.82380361131609,-54.94361388634138,False
1711125845010532.jpg,Clasicas-(Prevencion),-34.8260647547373,-54.94296322324022,False
1711125867563072.jpg,PARE,-34.8281729743485,-54.94237008767845,False
1711125895357189.jpg,Ceda-el-paso,-34.82764428631839,-54.94242596102803,False
1711125898736621.jpg,Ceda-el-paso,-34.82758908214395,-54.94242040447993,False
1711125909495628.jpg,Servicios,-34.82641708518008,-54.94259689551277,False
1711125928530803.jpg,Clasicas-(Prevencion),-34.8225838954197,-54.94364003574678,False
1711125932461980.jpg,Otras-(Reglamentacion),-34.82169191845819,-54.94377654798124,False
1711125934875863.jpg,Informacion-verde,-34.82138716990283,-54.94368876057113,True
1711125934875863.jpg,Clasicas-(Prevencion),-34.82129499757651,-54.94390064968175,True
1711125934875863.jpg,Clasicas-(Prevencion),-34.82149419339179,-54.94391423417589,True
1711125936324194.jpg,Clasicas-(Prevencion),-34.82127722857014,-54.94393088732477,False
1711125939220847.jpg,Clasicas-(Prevencion),-34.82081766848835,-54.94374591673689,False
1711125939220847.jpg,Clasicas-(Prevencion),-34.82073189399203,-54.94386767843696,False
1711125940255370.jpg,Clasicas-(Prevencion),-34.82050803059985,-54.94384431563054,True
1711125945669360.jpg,PARE,-34.82026990826684,-54.94405869372192,False
1711125945669360.jpg,Clasicas-(Prevencion),-34.82039740515902,-54.94397130315673,False
1711125945669360.jpg,Clasicas-(Prevencion),-34.82019119723113,-54.9440476939998,False
1711125946703878.jpg,PARE,-34.82033743965141,-54.94408005601,False
1711125946703878.jpg,Clasicas-(Prevencion),-34.82024456671325,-54.9441055746178,False
1711125985257003.jpg,Otras-(Reglamentacion),-34.81923940736867,-54.94740807054046,False
1711126018085774.jpg,Clasicas-(Prevencion),-34.81750024909805,-54.95075295304581,False
1711126038500307.jpg,Clasicas-(Prevencion),-34.81564934875343,-54.9524055514765,True
1711126052087011.jpg,Clasicas-(Prevencion),-34.81440000929783,-54.95345810276567,False
1711126084295072.jpg,Otras-(Informacion),-34.81115242651829,-54.95461327525218,False
1711126116020361.jpg,Clasicas-(Prevencion),-34.80779368026875,-54.95471906564114,False
1711126118917014.jpg,Clasicas-(Prevencion),-34.80737657159356,-54.95467236799788,False
1711126168367080.jpg,Otras-(Reglamentacion),-34.80138804083471,-54.95575196130662,False
1711126173263813.jpg,Clasicas-(Prevencion),-34.80094002241636,-54.95585442455921,False
1711126239059303.jpg,Otras-(Reglamentacion),-34.79292771264897,-54.95570259253044,False
1711126258163444.jpg,Clasicas-(Prevencion),-34.79100320465583,-54.95561898810328,False
1711126262025651.jpg,Informacion-verde,-34.79048512336741,-54.9555909462962,False
1711126262025651.jpg,Clasicas-(Prevencion),-34.79064609624589,-54.95560589010536,False
1711126279198691.jpg,PARE,-34.78916159081155,-54.95572556316714,False
1711126292440547.jpg,Otras-(Reglamentacion),-34.78801352695648,-54.95598142185068,False
1711126297337276.jpg,Clasicas-(Prevencion),-34.78758119070688,-54.95606863709023,False
1711126306716930.jpg,Otras-(Prevencion),-34.78667852623398,-54.95625713378588,True
1711126386788812.jpg,Informacion-verde,-34.7793161638975,-54.96105828328243,False
1711126388719913.jpg,Otras-(Reglamentacion),-34.77903603296001,-54.96124491368911,False
1711126444411601.jpg,Otras-(Reglamentacion),-34.77418716904545,-54.9645034586966,False
1711126506551798.jpg,Otras-(Reglamentacion),-34.76785580076373,-54.96878220481092,False
1711126510414011.jpg,Otras-(Informacion),-34.76738176394304,-54.9690995709984,False
1711126510414011.jpg,Otras-(Reglamentacion),-34.76747026443009,-54.96903721875196,False
1711126513793445.jpg,Clasicas-(Prevencion),-34.76715701764363,-54.96925697246287,False
1711126523035158.jpg,Clasicas-(Prevencion),-34.7662038914563,-54.96990108403403,False
1711126523035158.jpg,Otras-(Informacion),-34.76602791531241,-54.97000845280346,False
1711126544553186.jpg,Otras-(Reglamentacion),-34.76374627144964,-54.97155186870903,False
1711126614210900.jpg,Clasicas-(Prevencion),-34.75649210327521,-54.97642812913782,False
1711126682351318.jpg,Otras-(Reglamentacion),-34.74966081320617,-54.98233356635151,False
1711126684765202.jpg,Clasicas-(Prevencion),-34.74948083825547,-54.98257542785884,True
1711126690558520.jpg,Informacion-verde,-34.74894559476934,-54.98305302329616,True
1711126773182220.jpg,Otras-(Reglamentacion),-34.73936993506286,-54.98687014232122,False
1711126809218014.jpg,Otras-(Prevencion),-34.73582333780053,-54.98918478346887,False
1711126818528699.jpg,Otras-(Reglamentacion),-34.73527202952718,-54.98961069102333,False
1711126818528699.jpg,PARE,-34.73528511546899,-54.98950305273945,False
1711126818528699.jpg,Informacion-verde,-34.73526841291081,-54.98954691902425,False
1711126927774050.jpg,Clasicas-(Prevencion),-34.73551853026045,-54.98918794223529,False
1711128546560169.jpg,Clasicas-(Prevencion),-34.82533994641286,-54.8294236238386,False
1711128546560169.jpg,Clasicas-(Prevencion),-34.82541679060671,-54.8293716406252,False
1711128546560169.jpg,Clasicas-(Prevencion),-34.82522676077602,-54.82951558057859,False
1711128560059855.jpg,Clasicas-(Prevencion),-34.82525748654384,-54.82815789638707,False
1711128560059855.jpg,Otras-(Reglamentacion),-34.82521130163376,-54.82854025915734,False
1711128585130707.jpg,Clasicas-(Prevencion),-34.82565111146003,-54.82468069038993,False
1711128606826627.jpg,Clasicas-(Prevencion),-34.82606907854024,-54.82110570843417,False
1711128608755158.jpg,Clasicas-(Prevencion),-34.82609708844158,-54.82088617083856,False
1711128616469260.jpg,Clasicas-(Prevencion),-34.82621087041596,-54.81948376834746,False
1711128616469260.jpg,Clasicas-(Prevencion),-34.8263406172571,-54.81929692927145,False
1711128620326318.jpg,Clasicas-(Prevencion),-34.82665137273639,-54.81890810022085,False
1711128620326318.jpg,Clasicas-(Prevencion),-34.82648202418712,-54.81904261514268,False
1711128622736972.jpg,Clasicas-(Prevencion),-34.82687352251612,-54.81871634191342,False
1711128631415342.jpg,Clasicas-(Prevencion),-34.82776282221073,-54.81845025142637,False
1711128634308136.jpg,Clasicas-(Prevencion),-34.82845826762669,-54.8181530969798,False
1711128634308136.jpg,Clasicas-(Prevencion),-34.8282247741649,-54.81828389024626,False
1711128639611585.jpg,Clasicas-(Prevencion),-34.82888041879655,-54.81749098903981,False
1711128639611585.jpg,Clasicas-(Prevencion),-34.82888602718189,-54.81751615320447,False
1711128639611585.jpg,Clasicas-(Prevencion),-34.82874331177906,-54.81779750726407,False
1711128658896846.jpg,Clasicas-(Prevencion),-34.82979107154885,-54.81479939794729,False
1711128658896846.jpg,Clasicas-(Prevencion),-34.82986976026177,-54.81448570921142,False
1711128696503117.jpg,Clasicas-(Prevencion),-34.83203884133222,-54.80787320026512,False
1711128700842304.jpg,Clasicas-(Prevencion),-34.8322114236173,-54.80723279207594,True
1711128700842304.jpg,Clasicas-(Prevencion),-34.83230848291864,-54.80684042778995,True
1711128737484306.jpg,Clasicas-(Prevencion),-34.83470031542335,-54.80021632348127,False
1711128757733833.jpg,Clasicas-(Prevencion),-34.83618847657745,-54.79639040505224,False
1711128778947626.jpg,Clasicas-(Prevencion),-34.83760656229293,-54.79234893568915,False
1711128786179601.jpg,Clasicas-(Prevencion),-34.83805550405759,-54.79092566620893,False
1711128792929445.jpg,Clasicas-(Prevencion),-34.83838047010045,-54.78969239850913,False
1711128798715027.jpg,Clasicas-(Prevencion),-34.83841361649497,-54.788674158159,False
1711128827160791.jpg,Clasicas-(Prevencion),-34.83888692849631,-54.78335978936326,False
1711128842589006.jpg,Clasicas-(Prevencion),-34.83913479791391,-54.78058221410777,False
1711128868141979.jpg,Clasicas-(Prevencion),-34.8381865732967,-54.77534110085278,False
